gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,costat,weburl
106692,2000-12-31,2000,INDL,C,D,STD,SOUND ENERGY TRUST,CAD,I,
106697,2000-12-31,2000,INDL,C,D,STD,WAVVE TELECOMMUNICATIONS INC,CAD,I,
106709,2000-12-31,2000,INDL,C,D,STD,GREAT CANADIAN GAMING CORP,CAD,I,greatcanadian.com
106716,2000-12-31,2000,INDL,C,D,STD,DURAVEST INC,USD,I,www.duravestinc.com
106760,2000-12-31,2000,INDL,C,D,STD,GULF WEST BANKS INC,USD,I,
106760,2000-12-31,2000,FS,C,D,STD,GULF WEST BANKS INC,USD,I,
106765,2000-06-30,2000,INDL,C,D,STD,HEGCO CDA INC,CAD,I,
106770,2000-06-30,2000,INDL,C,D,STD,HFB FINANCIAL CORP,USD,I,www.homefederalbank.com
106770,2000-06-30,2000,FS,C,D,STD,HFB FINANCIAL CORP,USD,I,www.homefederalbank.com
106805,2000-12-31,2000,INDL,C,D,STD,HEALTH CARE & BIOTECHNOLOGY,CAD,I,
106807,2000-12-31,2000,INDL,C,D,STD,HEARTLAND BANCSHARES INC/IN,USD,I,
106807,2000-12-31,2000,FS,C,D,STD,HEARTLAND BANCSHARES INC/IN,USD,I,
106813,2000-11-30,2000,INDL,C,D,STD,HELIX HEARING CARE OF AMER,CAD,I,www.hearcanada.com
106815,2000-12-31,2000,INDL,C,D,STD,OTE - HELLENIC TELECOM ORG,USD,A,www.cosmote.gr
106823,2000-12-31,2000,INDL,C,D,STD,WESTERN FINANCIAL GROUP INC,CAD,I,www.westernfinancialgroup.ca
106837,2000-05-31,1999,INDL,C,D,STD,ROCHESTER RESOURCES LTD,CAD,A,rochesterresourcesltd.com
106846,2000-06-30,2000,INDL,C,D,STD,HOME LOAN FINANCIAL CORP,USD,A,www.homeloanfinancialcorp.com
106846,2000-06-30,2000,FS,C,D,STD,HOME LOAN FINANCIAL CORP,USD,A,www.homeloanfinancialcorp.com
106853,2000-12-31,2000,INDL,C,D,STD,HOPFED BANCORP INC,USD,I,
106853,2000-12-31,2000,FS,C,D,STD,HOPFED BANCORP INC,USD,I,
106880,2000-12-31,2000,INDL,C,D,STD,IAT AIR CARGO FACS INCOME FD,CAD,I,www.iat-yvr.com
106881,2000-12-31,2000,INDL,C,D,STD,ADELPHIA BUSINESS SOLUTIONS,USD,I,
106893,2000-06-30,2000,INDL,C,D,STD,PNO RESOURCES LTD,CAD,I,
106898,2000-12-31,2000,INDL,C,D,STD,IPEC LTD,CAD,I,
106900,2000-12-31,2000,INDL,C,D,STD,INTERNET SECURITY SYSTEMS,USD,I,
106920,2000-05-31,1999,INDL,C,D,STD,IMAGE POWER INC,CAD,I,
106944,2000-11-30,2000,INDL,C,D,STD,AMISCO INDUSTRIES LTD,CAD,I,www.amisco.com
106957,2000-12-31,2000,INDL,C,D,STD,AIRIQ INC,CAD,A,www.airiq.com
106977,2000-12-31,2000,INDL,C,D,STD,AMERICAN SECURITY RES CORP,USD,A,www.bitcoinmwallet.com
107001,2000-01-31,1999,INDL,C,D,STD,INTERNATIONAL DATACASTING CO,CAD,I,www.datacast.com
107027,2000-06-30,2000,INDL,C,D,STD,VERSATILE SYSTEMS INC,CAD,A,
107033,2000-12-31,2000,INDL,C,D,STD,EUROZINC MINING CORP,CAD,I,
107046,2000-04-30,1999,INDL,C,D,STD,WIRELESS MATRIX CORP,CAD,I,www.wirelessmatrix.com
107048,2000-06-30,2000,INDL,C,D,STD,ZINCX RESOURCES CORP,CAD,A,www.zincxresources.com
107064,2000-12-31,2000,INDL,C,D,STD,TECHNICOIL CORP,CAD,I,
107077,2000-07-31,2000,INDL,C,D,STD,JAGGED EDGE MTN GEAR INC,USD,I,www.jagged-edge-telluride.com
107101,2000-09-30,2000,INDL,C,D,STD,ULTIMATE FRANCHISE SYSTEMS,USD,A,
107109,2000-12-31,2000,INDL,C,D,STD,JYRA RESEARCH INC,USD,I,
107117,2000-12-31,2000,INDL,C,D,STD,KMS POWER INCOME FUND,CAD,I,www.algonquinpower.com
107133,2000-12-31,2000,INDL,C,D,STD,KENSINGTON RESOURCES LTD,CAD,I,www.kensington-resources.com/
107148,2000-12-31,2000,INDL,C,D,STD,ALLIED HOTEL PPTYS INC,CAD,I,alliedhotels.com
107154,2000-12-31,2000,INDL,C,D,STD,KLONDEX MINES LTD,CAD,I,www.klondexmines.com
107159,2000-12-31,2000,INDL,C,D,STD,KNOWLEDGE HOUSE INC,CAD,I,
107164,2000-06-30,2000,INDL,C,D,STD,KOLORFUSION INTL INC,USD,A,www.kolorfusion.com
107197,2000-01-31,1999,INDL,C,D,STD,WELLSTAR ENERGY CORP,CAD,I,www.wellstarenergy.com
107219,2000-03-31,1999,INDL,C,D,STD,LEADER MINING INTL INC,CAD,I,
107220,2000-12-31,2000,INDL,C,D,STD,ANSCOTT INDUSTRIES INC,USD,I,
107249,2000-12-31,2000,INDL,C,D,STD,LIBERTY GROUP PUBLISHING INC,USD,I,www.liberty-group.com
107259,2000-03-31,1999,INDL,C,D,STD,LINMOR INC,CAD,I,
107292,2000-12-31,2000,INDL,C,D,STD,LUXOR INDUSTRIAL CORP,CAD,I,www.luxorcorp.com
107306,2000-09-30,2000,INDL,C,D,STD,CENTRINITY INC,CAD,I,
107325,2000-12-31,2000,INDL,C,D,STD,MACATAWA BANK CORP,USD,A,www.macatawabank.com
107325,2000-12-31,2000,FS,C,D,STD,MACATAWA BANK CORP,USD,A,www.macatawabank.com
107336,2000-03-31,1999,INDL,C,D,STD,ZUNI HOLDINGS INC,CAD,I,
107347,2000-05-31,1999,INDL,C,D,STD,GOLDROCK MINES CORP,CAD,I,www.goldrockmines.com
107372,2000-12-31,2000,INDL,C,D,STD,PROMAX ENERGY INC,CAD,I,
107394,2000-12-31,2000,INDL,C,D,STD,MEOTA RESOURCES CORP,CAD,I,
107414,2000-03-31,1999,INDL,C,D,STD,FOURTHSTAGE TECHNOLOGIES INC,USD,I,
107415,2000-03-31,1999,INDL,C,D,STD,TERRA PAYMENTS INC,CAD,I,
107420,2000-12-31,2000,INDL,C,D,STD,MICROBEST INC,USD,I,www.microbest.com
107426,2000-09-30,2000,INDL,C,D,STD,SPDR MIDCAP 400 ETF TRUST,USD,A,www.ssga.com
107444,2000-12-31,2000,INDL,C,D,STD,MINTO EXPLORATIONS LTD,CAD,I,mintometals.com
107446,2000-06-30,2000,INDL,C,D,STD,NETSOL TECHNOLOGIES INC,USD,A,www.netsoltech.com
107447,2000-08-31,2000,INDL,C,D,STD,OUTCROP SILVER & GOLD CORP,CAD,A,outcropsilverandgold.com
107482,2000-12-31,2000,INDL,C,D,STD,MOUNT REAL CORP,CAD,I,
107488,2000-12-31,2000,INDL,C,D,STD,MOUNTAINBANK FINANCIAL CORP,USD,I,
107488,2000-12-31,2000,FS,C,D,STD,MOUNTAINBANK FINANCIAL CORP,USD,I,
107491,2000-12-31,2000,INDL,C,D,STD,MULTI-FUND INCOME TRUST,CAD,I,
107496,2000-07-31,2000,INDL,C,D,STD,BLACKROCK MUNIHLD NJ QLTY FD,USD,A,www.blackrock.com
107504,2000-12-31,2000,INDL,C,D,STD,BRAINIUM TECHNOLOGIES INC,CAD,I,
107505,2000-12-31,2000,INDL,C,D,STD,NAL ENERGY CORP,CAD,I,www.nal.ca
107508,2000-12-31,2000,INDL,C,D,STD,SENTRY SELECT DIV INCOME FD,CAD,I,www.sentry.ca
107521,2000-11-30,2000,INDL,C,D,STD,E4 ENERGY INC,CAD,I,
107523,2000-12-31,2000,INDL,C,D,STD,APOLLO RESOURCES INTL INC,USD,I,
107526,2000-07-31,2000,INDL,C,D,STD,ORGANIC RESOURCE MANAGEMENT,CAD,I,www.ormi.com
107528,2000-12-31,2000,INDL,C,D,STD,NATIONAL HEALTH REALTY INC,USD,I,www.nationalhealthrealty.com
107528,2000-12-31,2000,FS,C,D,STD,NATIONAL HEALTH REALTY INC,USD,I,www.nationalhealthrealty.com
107547,2000-06-30,2000,INDL,C,D,STD,NET NANNY SOFTWARE INTL INC,USD,I,
107553,2000-12-31,2000,INDL,C,D,STD,NEW ALTAMIRA VALUE FUND,CAD,I,
107577,2000-12-31,2000,INDL,C,D,STD,NORTHWATER MARKET-NEUTRAL TR,CAD,I,
107590,2000-03-31,1999,INDL,C,D,STD,NIKO RESOURCES LTD,CAD,A,www.nikoresources.com
107614,2000-12-31,2000,INDL,C,D,STD,CYGNAL TECHNOLOGIES CORP,CAD,I,www.connexservice.ca
107631,2000-09-30,2000,INDL,C,D,STD,NORTHEAST PA FINANCIAL CORP,USD,I,www.nefginc.com/
107631,2000-09-30,2000,FS,C,D,STD,NORTHEAST PA FINANCIAL CORP,USD,I,www.nefginc.com/
107637,2000-12-31,2000,INDL,C,D,STD,NORTHERN DYNASTY MINERAL LTD,CAD,A,www.northerndynastyminerals.com
107642,2000-09-30,2000,INDL,C,D,STD,WITTKE INC,CAD,I,
107643,2000-12-31,2000,INDL,C,D,STD,NORTHWAY FINANCIAL INC,USD,A,www.northwaybank.com
107643,2000-12-31,2000,FS,C,D,STD,NORTHWAY FINANCIAL INC,USD,A,www.northwaybank.com
107645,2000-06-30,2000,INDL,C,D,STD,NORTHWEST SPORTS ENTERPRISES,CAD,I,
107651,2000-10-31,2000,INDL,C,D,STD,VANADIUMCORP RESOURCES INC,CAD,A,www.vanadiumcorp.com
107668,2000-12-31,2000,INDL,C,D,STD,NYCAN ENERGY CORP,CAD,I,
107672,2000-12-31,2000,INDL,C,D,STD,THERMOVIEW INDUSTRIES INC,USD,I,
107682,2000-12-31,2000,INDL,C,D,STD,OHIO EDISON CO,USD,A,www.firstenergycorp.com
107689,2000-12-31,2000,INDL,C,D,STD,OKLAHOMA ENERGY CORP,USD,I,
107692,2000-12-31,2000,INDL,C,D,STD,SCORES HOLDING CO INC,USD,A,www.scoresholding.com
107698,2000-12-31,2000,INDL,C,D,STD,ONTEX RESOURCES LTD,CAD,I,
107720,2000-12-31,2000,INDL,C,D,STD,OXFORD TAX EXEMPT FD II  -LP,USD,I,
107735,2000-12-31,2000,INDL,C,D,STD,PLM GROUP LTD,CAD,I,
107742,2000-12-31,2000,INDL,C,D,STD,PWC CAPITAL INC,CAD,I,www.pwccapital.com
107751,2000-06-30,2000,INDL,C,D,STD,PACIFIC INSIGHT ELECTRONICS,CAD,I,www.pacificinsight.com
107754,2000-04-30,1999,INDL,C,D,STD,PACIFIC RIM MINING CORP-OLD,CAD,I,www.pacrim-minin.com
107756,2000-04-30,1999,INDL,C,D,STD,COMMAND POST & TRANSFER CORP,CAD,I,
107769,2000-12-31,2000,INDL,C,D,STD,PALADIN LABS INC,CAD,I,www.paladin-labs.com
107777,2000-06-30,2000,INDL,C,D,STD,PAN GLOBAL ENERGY LTD,CAD,I,
107781,2000-12-31,2000,INDL,C,D,STD,HUDBAY MINERALS INC,CAD,A,www.hudbayminerals.com
107805,2000-12-31,2000,INDL,C,D,STD,ZANN CORP,USD,A,www.zann-pjt.com
107814,2000-12-31,2000,INDL,C,D,STD,PAULIN H & CO LTD,CAD,I,www.hpaulin.com
107816,2000-06-30,2000,INDL,C,D,STD,AFFINITY INTL TRAVEL SYS,USD,I,
107817,2000-12-31,2000,INDL,C,D,STD,PEAPACK-GLADSTONE FINAN CORP,USD,A,www.pgbank.com
107817,2000-12-31,2000,FS,C,D,STD,PEAPACK-GLADSTONE FINAN CORP,USD,A,www.pgbank.com
107820,2000-12-31,2000,INDL,C,D,STD,PEAK ENERGY SERVICES LTD,CAD,I,
107821,2000-12-31,2000,INDL,C,D,STD,PEBERCAN INC,CAD,A,
107823,2000-05-31,1999,INDL,C,D,STD,REDSTAR OIL & GAS INC,CAD,I,
107862,2000-06-30,2000,INDL,C,D,STD,NORTH AMERICAN DATACOM INC,USD,I,www.nadata.com
107873,2000-12-31,2000,INDL,C,D,STD,PLAYER PETROLEUM CORP,CAD,I,
107899,2000-12-31,2000,INDL,C,D,STD,PREMIER MORTGAGE RES INC,USD,I,
107916,2000-12-31,2000,INDL,C,D,STD,CANAMEX GOLD CORP,CAD,A,canamexgold.com
107917,2000-12-31,2000,INDL,C,D,STD,SONDE RESOURCES CORP,CAD,A,
107920,2000-12-31,2000,INDL,C,D,STD,PROAM EXPLORATIONS CORP,CAD,A,
107928,2000-12-31,2000,INDL,C,D,STD,PROGRESS ENERGY TRUST,CAD,I,www.progressenergy.com
107935,2000-06-30,2000,INDL,C,D,STD,PROMATEK INDUSTRIES LTD,CAD,I,
107938,2000-09-30,2000,INDL,C,D,STD,JURA ENERGY CORP-OLD,CAD,I,
107938,2000-09-30,2000,FS,C,D,STD,JURA ENERGY CORP-OLD,CAD,I,
108007,2000-12-31,2000,INDL,C,D,STD,REAL RESOURCES INC,CAD,I,
108067,2000-07-31,2000,INDL,C,D,STD,RICHTREE INC,CAD,I,
108071,2000-12-31,2000,INDL,C,D,STD,RIOCAN REIT,CAD,A,www.riocan.com
108071,2000-12-31,2000,FS,C,D,STD,RIOCAN REIT,CAD,A,www.riocan.com
108086,2000-12-31,2000,INDL,C,D,STD,ROCTEST LTD,CAD,I,
108111,2000-12-31,2000,INDL,C,D,STD,TNFG CORP,USD,I,
108122,2000-09-30,2000,INDL,C,D,STD,S D WARREN CO,USD,I,www.sappi.com
108132,2000-09-30,2000,INDL,C,D,STD,SPDR S&P 500 ETF TRUST,USD,A,www.ssga.com
108160,2000-01-31,1999,INDL,C,D,STD,GROUPE BIKINI VILLAGE INC,CAD,I,www.bikinivillage.com
108185,2000-12-31,2000,INDL,C,D,STD,NXA INC -OLD,CAD,I,
108188,2000-06-30,2000,INDL,C,D,STD,MEDIA SCIENCES INTL INC,USD,I,www.mediasciences.com
108191,2000-12-31,2000,INDL,C,D,STD,BBMF CORP,USD,I,www.bbmf.net
108203,2000-07-31,2000,INDL,C,D,STD,SEPP'S GOURMET FOODS LTD,CAD,I,
108234,2000-08-31,2000,INDL,C,D,STD,MATRIKON INC,CAD,I,
108246,2000-07-31,2000,INDL,C,D,STD,SILENT WITNESS ENTERPRISES,CAD,I,
108306,2000-12-31,2000,INDL,C,D,STD,SOUTHERN CMNTY FINL CORP,USD,I,
108306,2000-12-31,2000,FS,C,D,STD,SOUTHERN CMNTY FINL CORP,USD,I,
108319,2000-12-31,2000,INDL,C,D,STD,CAMBER ENERGY INC,USD,A,camber.energy
108331,2000-08-31,2000,INDL,C,D,STD,SPORTSCENE GROUP INC,CAD,I,www.grandio.com
108348,2000-09-30,2000,INDL,C,D,STD,PARETEUM CORP,USD,I,www.pareteum.com
108370,2000-12-31,2000,INDL,C,D,STD,MAGELLAN FILMED ENTMT INC,USD,I,
108371,2000-10-31,2000,INDL,C,D,STD,STOX.COM INC,CAD,I,
108386,2000-08-31,2000,INDL,C,D,STD,RS TECHNOLOGIES INC,CAD,I,www.rspoles.com
108391,2000-12-31,2000,INDL,C,D,STD,BELLATRIX EXPLORATION LTD,CAD,I,www.bxe.com
108423,2000-09-30,2000,INDL,C,D,STD,TIR SYSTEMS LTD,CAD,I,
108449,2000-12-31,2000,INDL,C,D,STD,TAYLOR CAPITAL GROUP INC,USD,I,www.taylorcapitalgroup.com
108449,2000-12-31,2000,FS,C,D,STD,TAYLOR CAPITAL GROUP INC,USD,I,www.taylorcapitalgroup.com
108453,2000-12-31,2000,INDL,C,D,STD,TEAM COMMUNICATIONS GROUP,USD,I,www.teamtv.com
108457,2000-06-30,2000,INDL,C,D,STD,CELLPOINT INC,USD,I,www.realpoint.se
108482,2000-12-31,2000,INDL,C,D,STD,EQUAL ENERGY LTD,CAD,I,www.equalenergy.ca
108485,2000-06-30,2000,INDL,C,D,STD,TENGTU INTL CORP,USD,I,
108550,2000-09-30,2000,INDL,C,D,STD,TOUCHSTONE EXPLORATION -OLD,CAD,I,www.touchstoneexploration.com
108558,2000-07-31,2000,INDL,C,D,STD,TRANS ORIENT PETROLEUM LTD,USD,I,
108564,2000-12-31,2000,INDL,C,D,STD,TRANSGENE,USD,A,www.transgene.fr
108582,2000-03-31,1999,INDL,C,D,STD,TRI-VISION INTL LTD,CAD,I,
108588,2000-12-31,2000,INDL,C,D,STD,TRIANT HOLDINGS INC,CAD,I,
108592,2000-06-30,2000,INDL,C,D,STD,TWC ENTERPRISES LTD,CAD,A,www.twcenterprises.ca
108611,2000-07-31,2000,INDL,C,D,STD,TURBO POWER SYSTEMS INC,CAD,A,www.turbopowersystems.com
108614,2000-12-31,2000,INDL,C,D,STD,TKE ENERGY TRUST,CAD,I,
108631,2000-12-31,2000,INDL,C,D,STD,I-TRAX INC,USD,I,www.premisehealth.com
108633,2000-12-31,2000,INDL,C,D,STD,MOVING BYTES INC -OLD,USD,I,
108636,2000-12-31,2000,INDL,C,D,STD,ESAT INC,USD,I,
108645,2000-12-31,2000,INDL,C,D,STD,ULTRA PETROLEUM CORP,USD,I,www.ultrapetroleum.com
108664,2000-12-31,2000,INDL,C,D,STD,UNITED BANCSHARES INC/OH,USD,A,www.theubank.com
108664,2000-12-31,2000,FS,C,D,STD,UNITED BANCSHARES INC/OH,USD,A,www.theubank.com
108666,2000-12-31,2000,INDL,C,D,STD,TANBRIDGE CORP,CAD,I,
108692,2000-12-31,2000,INDL,C,D,STD,URALSVYAZINFORM OJSC,USD,I,
108695,2000-12-31,2000,INDL,C,D,STD,CORAUTUS GENETICS INC,USD,I,
108699,2000-12-31,2000,INDL,C,D,STD,VSM MEDTECH LTD,CAD,I,www.vsmmedtech.com
108707,2000-12-31,2000,INDL,C,D,STD,VALENCIA BANK & TRUST,USD,I,
108707,2000-12-31,2000,FS,C,D,STD,VALENCIA BANK & TRUST,USD,I,
108718,2000-11-30,2000,INDL,C,D,STD,VASOGEN INC,CAD,I,
108719,2000-06-30,2000,INDL,C,D,STD,BRIDGEPOINT INTL INC,CAD,I,
108721,2000-12-31,2000,INDL,C,D,STD,VELVET EXPLORATION LTD,CAD,I,
108740,2000-12-31,2000,INDL,C,D,STD,MULTIBAND CORP,USD,I,www.multibandusa.com
108772,2000-12-31,2000,INDL,C,D,STD,VOICENET INC,USD,I,www.voicenet.com
108774,2000-02-29,1999,INDL,C,D,STD,VOXCOM INC,CAD,I,
108778,2000-12-31,2000,INDL,C,D,STD,IPARTY CORP,USD,I,www.iparty.com
108794,2000-12-31,2000,INDL,C,D,STD,WARNEX INC,CAD,I,www.warnex.ca
108797,2000-12-31,2000,INDL,C,D,STD,ENTHEOS CAPITAL CORP,CAD,I,waterfrontcapitalcorp.com
108801,2000-12-31,2000,INDL,C,D,STD,WEDA BAY MINERALS INC,CAD,I,
108821,2000-06-30,2000,INDL,C,D,STD,SALMON RIVER RESOURCES LTD,CAD,I,
108829,2000-12-31,2000,INDL,C,D,STD,CIMNET INC,USD,I,
108831,2000-03-31,1999,INDL,C,D,STD,WESTPORT FUEL SYSTEMS INC,CAD,A,wfsinc.com
108836,2000-09-30,2000,INDL,C,D,STD,WAI CAPITAL INVESTMENTS CORP,CAD,I,waicapital.com
108839,2000-06-30,2000,INDL,C,D,STD,WHITE KNIGHT RESOURCES,CAD,I,
108846,2000-12-31,2000,INDL,C,D,STD,HERBORIUM GROUP INC,USD,A,www.herborium.com
108853,2000-12-31,2000,INDL,C,D,STD,MINDESTA INC -OLD,USD,I,
108872,2000-12-31,2000,INDL,C,D,STD,WORLD WIRELESS COMMUNICATION,USD,I,
108893,2000-12-31,2000,INDL,C,D,STD,YANKUANG ENERGY GROUP CO,USD,A,www.yanzhoucoal.com.cn
108913,2000-12-31,2000,INDL,C,D,STD,ZIMMERMAN SIGN CO,USD,I,
108960,2000-12-31,2000,INDL,C,D,STD,CABLE SATISFACTION INTL INC,CAD,I,
108970,2000-12-31,2000,INDL,C,D,STD,FOG CUTTER CAPITAL GROUP INC,USD,I,www.fccgi.com
109043,2000-12-31,2000,INDL,C,D,STD,HORIZON OFFSHORE INC,USD,I,
109079,2000-12-31,2000,INDL,C,D,STD,RED LION HOTELS CORP,USD,I,www.redlion.com
109084,2000-12-31,2000,INDL,C,D,STD,OMEGA PROTEIN CORP,USD,I,omegaprotein.com
109158,2000-12-31,2000,INDL,C,D,STD,EFC BANCORP INC,USD,I,
109158,2000-12-31,2000,FS,C,D,STD,EFC BANCORP INC,USD,I,
109179,2000-12-31,2000,INDL,C,D,STD,SVF HOLDCO UK LIMITED,USD,I,
109186,2000-09-30,2000,INDL,C,D,STD,SONIC FOUNDRY INC,USD,A,sonicfoundry.com
109188,2000-12-31,2000,INDL,C,D,STD,EARTHFIRST TECHNOLOGIES INC,USD,A,
109189,2000-06-30,2000,INDL,C,D,STD,ENERLUME ENERGY MANAGEMENT,USD,I,
109240,2000-03-31,1999,INDL,C,D,STD,CUMETRIX DATA SYSTEMS CORP,USD,I,
109247,2000-09-30,2000,INDL,C,D,STD,OMEGA WORLDWIDE INC,USD,I,
109258,2000-03-31,1999,INDL,C,D,STD,GLOBAL-TECH ADV INNOVATIONS,USD,I,www.global-webpage.com
109318,2000-12-31,2000,INDL,C,D,STD,DEARBORN BANCORP INC,USD,I,
109318,2000-12-31,2000,FS,C,D,STD,DEARBORN BANCORP INC,USD,I,
109338,2000-12-31,2000,INDL,C,D,STD,ANNUITY AND LIFE RE HOLDINGS,USD,I,
109364,2000-09-30,2000,INDL,C,D,STD,COLUMBIA FINANCIAL KY INC,USD,I,
109364,2000-09-30,2000,FS,C,D,STD,COLUMBIA FINANCIAL KY INC,USD,I,
109366,2000-09-30,2000,INDL,C,D,STD,CITIZENS SOUTH BANKING CORP,USD,I,
109366,2000-09-30,2000,FS,C,D,STD,CITIZENS SOUTH BANKING CORP,USD,I,
109380,2000-12-31,2000,INDL,C,D,STD,FBR ASSET INVT CORP,USD,I,www.fbr.com
109421,2000-05-31,1999,INDL,C,D,STD,M & A WEST INC,USD,I,www.mawest.com
109423,2000-12-31,2000,INDL,C,D,STD,HORIZON MEDICAL PRODUCTS INC,USD,I,
109425,2000-12-31,2000,INDL,C,D,STD,NANOGEN INC,USD,I,
109522,2000-09-30,2000,INDL,C,D,STD,MEDGEN INC -OLD,USD,I,www.medgencorp.com
109523,2000-09-30,2000,INDL,C,D,STD,SIERRA SYSTEMS GROUP INC,CAD,I,www.sierrasystems.com
109524,2000-01-31,1999,INDL,C,D,STD,TGS PROPERTIES LTD,CAD,I,
109524,2000-12-31,2000,INDL,C,D,STD,TGS PROPERTIES LTD,CAD,I,
109580,2000-12-31,2000,INDL,C,D,STD,AMERICAN DENTAL PARTNERS INC,USD,I,www.amdpi.com
109581,2000-12-31,2000,INDL,C,D,STD,BRIGHTSTAR INFO TECH GRP INC,USD,A,
109584,2000-12-31,2000,INDL,C,D,STD,FRONTIER FINANCIAL CORP/WA,USD,I,
109584,2000-12-31,2000,FS,C,D,STD,FRONTIER FINANCIAL CORP/WA,USD,I,
109599,2000-12-31,2000,INDL,C,D,STD,HERITAGE COMMERCE CORP,USD,A,www.heritagecommercecorp.com
109599,2000-12-31,2000,FS,C,D,STD,HERITAGE COMMERCE CORP,USD,A,www.heritagecommercecorp.com
109600,2000-04-30,1999,INDL,C,D,STD,LJ INTERNATIONAL INC,USD,I,www.ljintl.com
109621,2000-12-31,2000,INDL,C,D,STD,LAKELAND BANCORP INC,USD,A,www.lakelandbank.com
109621,2000-12-31,2000,FS,C,D,STD,LAKELAND BANCORP INC,USD,A,www.lakelandbank.com
109639,2000-05-31,1999,INDL,C,D,STD,AMERICAN GROUP INC,USD,I,
109640,2000-12-31,2000,INDL,C,D,STD,SKYE INTERNATIONAL INC,USD,I,
109641,2000-06-30,2000,INDL,C,D,STD,EUROPEAN MICRO HLDGS INC,USD,I,
109645,2000-12-31,2000,INDL,C,D,STD,BRANDAID MARKETING CORP,USD,I,
109648,2000-12-31,2000,INDL,C,D,STD,INTERMEDIA MKTG SOLUTNS INC,USD,I,
109683,2000-12-31,2000,INDL,C,D,STD,FIRST NIAGARA FINANCIAL GRP,USD,I,
109683,2000-12-31,2000,FS,C,D,STD,FIRST NIAGARA FINANCIAL GRP,USD,I,
109764,2000-12-31,2000,INDL,C,D,STD,INDUSTRIAL RUBBER PRODS INC,USD,I,www.iracore.com
109766,2000-12-31,2000,INDL,C,D,STD,PATRIOT EQUITIES GROUP INC,CAD,I,
109823,2000-12-31,2000,INDL,C,D,STD,AXONYX INC,USD,I,
109825,2000-12-31,2000,INDL,C,D,STD,LOCAL FINANCIAL CORP,USD,I,
109825,2000-12-31,2000,FS,C,D,STD,LOCAL FINANCIAL CORP,USD,I,
109826,2000-12-31,2000,INDL,C,D,STD,MANHATTAN ASSOCIATES INC,USD,A,www.manh.com
109829,2000-03-31,1999,INDL,C,D,STD,FREEREALTIME.COM INC,USD,I,www2.freerealtime.com
109831,2000-12-31,2000,INDL,C,D,STD,UNITED PANAM FINANCIAL CORP,USD,I,www.upfc.com
109831,2000-12-31,2000,FS,C,D,STD,UNITED PANAM FINANCIAL CORP,USD,I,www.upfc.com
109842,2000-12-31,2000,INDL,C,D,STD,CENTRACORE PPTYS TRUST,USD,I,www.CentraCorePropertiesTrust.com/
109842,2000-12-31,2000,FS,C,D,STD,CENTRACORE PPTYS TRUST,USD,I,www.CentraCorePropertiesTrust.com/
109919,2000-11-30,2000,INDL,C,D,STD,CRA INTERNATIONAL INC,USD,A,www.crai.com
109920,2000-12-31,2000,INDL,C,D,STD,KUBOO INC,USD,A,www.kuboo.com
109921,2000-03-31,1999,INDL,C,D,STD,BNY MELLON HIGH YILD STRA FD,USD,A,
109923,2000-12-31,2000,INDL,C,D,STD,CAREPAY INC,USD,A,www.carepayinc.com
109925,2000-06-30,2000,INDL,C,D,STD,IOMED INC,USD,I,
109926,2000-12-31,2000,INDL,C,D,STD,LASALLE HOTEL PROPERTIES,USD,I,www.lasallehotels.com
109926,2000-12-31,2000,FS,C,D,STD,LASALLE HOTEL PROPERTIES,USD,I,www.lasallehotels.com
109929,2000-12-31,2000,INDL,C,D,STD,US LEC CORP,USD,I,
109931,2000-12-31,2000,INDL,C,D,STD,ACTIVEWORLDS CORP  -OLD,USD,I,
110039,2000-12-31,2000,INDL,C,D,STD,AMKOR TECHNOLOGY INC,USD,A,amkor.com
110040,2000-12-31,2000,INDL,C,D,STD,BSD SOFTWARE INC,USD,I,
110045,2000-06-30,2000,INDL,C,D,STD,PROVANT INC,USD,I,
110048,2000-12-31,2000,INDL,C,D,STD,MADE IN AMERICA ENTERTAINMNT,USD,I,
110061,2000-12-31,2000,INDL,C,D,STD,2ND SWING INC-REDH,USD,I,www.2ndswing.com
110063,2000-12-31,2000,INDL,C,D,STD,AMERICAN ARCHITECTURAL PROD,USD,I,
110064,2000-12-31,2000,INDL,C,D,STD,CAPSOURCE FINANCIAL INC,USD,I,
110065,2000-12-31,2000,INDL,C,D,STD,INFINITY PROPERTY & CAS CORP,USD,I,www.infinityauto.com
110065,2000-12-31,2000,FS,C,D,STD,INFINITY PROPERTY & CAS CORP,USD,I,www.infinityauto.com
110100,2000-12-31,2000,INDL,C,D,STD,FIRST VIRTUAL COMMUNICATIONS,USD,I,
110106,2000-12-31,2000,INDL,C,D,STD,UNITED ROAD SERVICES INC,USD,I,www.unitedroad.com
110160,2000-03-31,1999,INDL,C,D,STD,BRIO SOFTWARE INC,USD,I,
110161,2000-12-31,2000,INDL,C,D,STD,FIRST WESTERN BANK NC,USD,I,
110161,2000-12-31,2000,FS,C,D,STD,FIRST WESTERN BANK NC,USD,I,
110179,2000-12-31,2000,INDL,C,D,STD,VENTAS INC,USD,A,www.ventasreit.com
110179,2000-12-31,2000,FS,C,D,STD,VENTAS INC,USD,A,www.ventasreit.com
110239,2000-12-31,2000,INDL,C,D,STD,CALIBER LEARNING NETWORK INC,USD,I,
